did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(145, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 148)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 20)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 22)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 152)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 24)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(19, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 20)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 22)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 152)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 24)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(148, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 22)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 152)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 24)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(20, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 152)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 24)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(22, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 24)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(152, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 27)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(24, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 29)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 174)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 173)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 47)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 50)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 53)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 183)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 65)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 67)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 196)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 197)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 71)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 72)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 73)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 74)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 76)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 204)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 77)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 207)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 80)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 206)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 86)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 215)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 90)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 92)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 96)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 98)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 99)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 101)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 108)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 111)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(27, 125)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 32)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 33)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 169)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 41)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 44)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 45)	0	0	0.0	0.0
d1	2.0	A	brute	2	(1.0, 1.0)	(29, 174)	0	0	0.0	0.0
