did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	3.0	RI	h2	4	(0.25, 0.7)	{72, 143, 53, 183}	1867	687.29	-840.15	-14.35
d1	3.0	RI	h2	4	(0.25, 0.75)	{72, 143, 53, 183}	1867	687.29	-933.5	-48.72
d1	3.0	RI	h2	4	(0.25, 0.8)	{72, 143, 53, 183}	1867	687.29	-1026.85	-83.08
d1	3.0	RI	h2	4	(0.25, 0.85)	{72, 143, 53, 183}	1867	687.29	-1120.2	-117.44
d1	3.0	RI	h2	4	(0.25, 0.9)	{72, 143, 53, 183}	1867	687.29	-1213.55	-151.81
d1	3.0	RI	h2	4	(0.25, 0.95)	{72, 143, 53, 183}	1867	687.29	-1306.9	-186.17
d1	3.0	RI	h2	4	(0.25, 1.0)	{72, 143, 53, 183}	1867	687.29	-1400.25	-220.54
d1	3.0	RI	h2	4	(0.3, 0.0)	{53}	485	197.12	145.5	145.5
d1	3.0	RI	h2	4	(0.3, 0.05)	{53}	485	197.12	121.25	135.64
d1	3.0	RI	h2	4	(0.3, 0.1)	{53}	485	197.12	97.0	125.79
d1	3.0	RI	h2	4	(0.3, 0.15)	{53}	485	197.12	72.75	115.93
d1	3.0	RI	h2	4	(0.3, 0.2)	{72, 53, 125}	1084	442.4	108.4	236.72
d1	3.0	RI	h2	4	(0.3, 0.25)	{72, 53, 125}	1084	442.4	54.2	214.6
d1	3.0	RI	h2	4	(0.3, 0.3)	{72, 53, 125, 143}	1375	561.08	0.0	244.18
d1	3.0	RI	h2	4	(0.3, 0.35)	{72, 53, 125, 143}	1375	561.08	-68.75	216.12
d1	3.0	RI	h2	4	(0.3, 0.4)	{72, 143, 53, 183}	1362	553.02	-136.2	187.39
d1	3.0	RI	h2	4	(0.3, 0.45)	{72, 143, 53, 183}	1362	553.02	-204.3	159.74
d1	3.0	RI	h2	4	(0.3, 0.5)	{72, 143, 53, 183}	1362	553.02	-272.4	132.09
d1	3.0	RI	h2	4	(0.3, 0.55)	{72, 143, 53, 183}	1362	553.02	-340.5	104.44
d1	3.0	RI	h2	4	(0.3, 0.6)	{72, 143, 53, 183}	1362	553.02	-408.6	76.79
d1	3.0	RI	h2	4	(0.3, 0.65)	{72, 143, 53, 183}	1362	553.02	-476.7	49.14
d1	3.0	RI	h2	4	(0.3, 0.7)	{72, 143, 53, 183}	1362	553.02	-544.8	21.49
d1	3.0	RI	h2	4	(0.3, 0.75)	{72, 143, 53, 183}	1362	553.02	-612.9	-6.17
d1	3.0	RI	h2	4	(0.3, 0.8)	{72, 143, 53, 183}	1362	553.02	-681.0	-33.82
d1	3.0	RI	h2	4	(0.3, 0.85)	{72, 143, 53, 183}	1362	553.02	-749.1	-61.47
d1	3.0	RI	h2	4	(0.3, 0.9)	{72, 143, 53, 183}	1362	553.02	-817.2	-89.12
d1	3.0	RI	h2	4	(0.3, 0.95)	{72, 143, 53, 183}	1362	553.02	-885.3	-116.77
d1	3.0	RI	h2	4	(0.3, 1.0)	{72, 143, 53, 183}	1362	553.02	-953.4	-144.42
d1	3.0	RI	h2	4	(0.35, 0.0)	{53}	332	148.82	116.2	116.2
d1	3.0	RI	h2	4	(0.35, 0.05)	{53}	332	148.82	99.6	108.76
d1	3.0	RI	h2	4	(0.35, 0.1)	{53}	332	148.82	83.0	101.32
d1	3.0	RI	h2	4	(0.35, 0.15)	{53}	332	148.82	66.4	93.88
d1	3.0	RI	h2	4	(0.35, 0.2)	{72, 53, 125}	736	332.63	110.4	191.07
d1	3.0	RI	h2	4	(0.35, 0.25)	{72, 53, 125}	736	332.63	73.6	174.44
d1	3.0	RI	h2	4	(0.35, 0.3)	{72, 53, 125, 143}	930	420.86	46.5	199.24
d1	3.0	RI	h2	4	(0.35, 0.35)	{72, 53, 125, 143}	930	420.86	0.0	178.2
d1	3.0	RI	h2	4	(0.35, 0.4)	{72, 143, 53, 183}	917	412.8	-45.85	155.83
d1	3.0	RI	h2	4	(0.35, 0.45)	{72, 143, 53, 183}	917	412.8	-91.7	135.19
d1	3.0	RI	h2	4	(0.35, 0.5)	{72, 143, 53, 183}	917	412.8	-137.55	114.55
d1	3.0	RI	h2	4	(0.35, 0.55)	{72, 143, 53, 183}	917	412.8	-183.4	93.91
d1	3.0	RI	h2	4	(0.35, 0.6)	{72, 143, 53, 183}	917	412.8	-229.25	73.27
d1	3.0	RI	h2	4	(0.35, 0.65)	{72, 143, 53, 183}	917	412.8	-275.1	52.63
d1	3.0	RI	h2	4	(0.35, 0.7)	{72, 143, 53, 183}	917	412.8	-320.95	31.99
d1	3.0	RI	h2	4	(0.35, 0.75)	{72, 143, 53, 183}	917	412.8	-366.8	11.35
d1	3.0	RI	h2	4	(0.35, 0.8)	{72, 143, 53, 183}	917	412.8	-412.65	-9.29
d1	3.0	RI	h2	4	(0.35, 0.85)	{72, 143, 53, 183}	917	412.8	-458.5	-29.93
d1	3.0	RI	h2	4	(0.35, 0.9)	{72, 143, 53, 183}	917	412.8	-504.35	-50.57
d1	3.0	RI	h2	4	(0.35, 0.95)	{72, 143, 53, 183}	917	412.8	-550.2	-71.21
d1	3.0	RI	h2	4	(0.35, 1.0)	{72, 143, 53, 183}	917	412.8	-596.05	-91.85
d1	3.0	RI	h2	4	(0.4, 0.0)	{53}	184	95.21	73.6	73.6
d1	3.0	RI	h2	4	(0.4, 0.05)	{53}	184	95.21	64.4	68.84
d1	3.0	RI	h2	4	(0.4, 0.1)	{53}	184	95.21	55.2	64.08
d1	3.0	RI	h2	4	(0.4, 0.15)	{53}	184	95.21	46.0	59.32
d1	3.0	RI	h2	4	(0.4, 0.2)	{72, 53, 125}	392	207.74	78.4	115.25
d1	3.0	RI	h2	4	(0.4, 0.25)	{72, 53, 125}	392	207.74	58.8	104.86
d1	3.0	RI	h2	4	(0.4, 0.3)	{72, 53, 125, 143}	488	260.33	48.8	117.1
d1	3.0	RI	h2	4	(0.4, 0.35)	{72, 53, 125, 143}	488	260.33	24.4	104.09
d1	3.0	RI	h2	4	(0.4, 0.4)	{72, 143, 53, 183}	475	252.29	0.0	89.08
d1	3.0	RI	h2	4	(0.4, 0.45)	{72, 143, 53, 183}	475	252.29	-23.75	76.47
d1	3.0	RI	h2	4	(0.4, 0.5)	{72, 143, 53, 183}	475	252.29	-47.5	63.86
d1	3.0	RI	h2	4	(0.4, 0.55)	{72, 143, 53, 183}	475	252.29	-71.25	51.24
d1	3.0	RI	h2	4	(0.4, 0.6)	{72, 143, 53, 183}	475	252.29	-95.0	38.63
d1	3.0	RI	h2	4	(0.4, 0.65)	{72, 143, 53, 183}	475	252.29	-118.75	26.01
d1	3.0	RI	h2	4	(0.4, 0.7)	{72, 143, 53, 183}	475	252.29	-142.5	13.4
d1	3.0	RI	h2	4	(0.4, 0.75)	{72, 143, 53, 183}	475	252.29	-166.25	0.78
d1	3.0	RI	h2	4	(0.4, 0.8)	{72, 143, 53, 183}	475	252.29	-190.0	-11.83
d1	3.0	RI	h2	4	(0.4, 0.85)	{72, 143, 53, 183}	475	252.29	-213.75	-24.44
d1	3.0	RI	h2	4	(0.4, 0.9)	{72, 143, 53, 183}	475	252.29	-237.5	-37.06
d1	3.0	RI	h2	4	(0.4, 0.95)	{72, 143, 53, 183}	475	252.29	-261.25	-49.67
d1	3.0	RI	h2	4	(0.4, 1.0)	{72, 143, 53, 183}	475	252.29	-285.0	-62.29
d1	3.0	RI	h2	4	(0.45, 0.0)	{53}	153	81.93	68.85	68.85
d1	3.0	RI	h2	4	(0.45, 0.05)	{53}	153	81.93	61.2	64.75
d1	3.0	RI	h2	4	(0.45, 0.1)	{53}	153	81.93	53.55	60.66
d1	3.0	RI	h2	4	(0.45, 0.15)	{53}	153	81.93	45.9	56.56
d1	3.0	RI	h2	4	(0.45, 0.2)	{72, 53, 125}	331	181.73	82.75	112.6
d1	3.0	RI	h2	4	(0.45, 0.25)	{72, 53, 125}	331	181.73	66.2	103.52
d1	3.0	RI	h2	4	(0.45, 0.3)	{72, 53, 125, 143}	418	230.53	62.7	118.94
d1	3.0	RI	h2	4	(0.45, 0.35)	{72, 53, 125, 143}	418	230.53	41.8	107.42
d1	3.0	RI	h2	4	(0.45, 0.4)	{72, 143, 53, 183}	407	223.34	20.35	93.81
d1	3.0	RI	h2	4	(0.45, 0.45)	{72, 143, 53, 183}	407	223.34	0.0	82.65
d1	3.0	RI	h2	4	(0.45, 0.5)	{72, 143, 53, 183}	407	223.34	-20.35	71.48
d1	3.0	RI	h2	4	(0.45, 0.55)	{72, 143, 53, 183}	407	223.34	-40.7	60.31
d1	3.0	RI	h2	4	(0.45, 0.6)	{72, 143, 53, 183}	407	223.34	-61.05	49.15
d1	3.0	RI	h2	4	(0.45, 0.65)	{72, 143, 53, 183}	407	223.34	-81.4	37.98
d1	3.0	RI	h2	4	(0.45, 0.7)	{72, 143, 53, 183}	407	223.34	-101.75	26.81
d1	3.0	RI	h2	4	(0.45, 0.75)	{72, 143, 53, 183}	407	223.34	-122.1	15.64
d1	3.0	RI	h2	4	(0.45, 0.8)	{72, 143, 53, 183}	407	223.34	-142.45	4.48
d1	3.0	RI	h2	4	(0.45, 0.85)	{72, 143, 53, 183}	407	223.34	-162.8	-6.69
d1	3.0	RI	h2	4	(0.45, 0.9)	{72, 143, 53, 183}	407	223.34	-183.15	-17.86
d1	3.0	RI	h2	4	(0.45, 0.95)	{72, 143, 53, 183}	407	223.34	-203.5	-29.02
d1	3.0	RI	h2	4	(0.45, 1.0)	{72, 143, 53, 183}	407	223.34	-223.85	-40.19
d1	3.0	RI	h2	4	(0.5, 0.0)	{53}	68	42.16	34.0	34.0
d1	3.0	RI	h2	4	(0.5, 0.05)	{53}	68	42.16	30.6	31.89
d1	3.0	RI	h2	4	(0.5, 0.1)	{53}	68	42.16	27.2	29.78
d1	3.0	RI	h2	4	(0.5, 0.15)	{53}	68	42.16	23.8	27.68
d1	3.0	RI	h2	4	(0.5, 0.2)	{72, 53, 125}	172	107.12	51.6	64.58
d1	3.0	RI	h2	4	(0.5, 0.25)	{72, 53, 125}	172	107.12	43.0	59.22
d1	3.0	RI	h2	4	(0.5, 0.3)	{72, 53, 125, 143}	230	142.23	46.0	72.33
d1	3.0	RI	h2	4	(0.5, 0.35)	{72, 53, 125, 143}	230	142.23	34.5	65.22
d1	3.0	RI	h2	4	(0.5, 0.4)	{72, 143, 53, 183}	225	137.84	22.5	57.36
d1	3.0	RI	h2	4	(0.5, 0.45)	{72, 143, 53, 183}	225	137.84	11.25	50.47
d1	3.0	RI	h2	4	(0.5, 0.5)	{72, 143, 53, 183}	225	137.84	0.0	43.58
d1	3.0	RI	h2	4	(0.5, 0.55)	{72, 143, 53, 183}	225	137.84	-11.25	36.69
d1	3.0	RI	h2	4	(0.5, 0.6)	{72, 143, 53, 183}	225	137.84	-22.5	29.8
d1	3.0	RI	h2	4	(0.5, 0.65)	{72, 143, 53, 183}	225	137.84	-33.75	22.9
d1	3.0	RI	h2	4	(0.5, 0.7)	{72, 143, 53, 183}	225	137.84	-45.0	16.01
d1	3.0	RI	h2	4	(0.5, 0.75)	{72, 143, 53, 183}	225	137.84	-56.25	9.12
d1	3.0	RI	h2	4	(0.5, 0.8)	{72, 143, 53, 183}	225	137.84	-67.5	2.23
d1	3.0	RI	h2	4	(0.5, 0.85)	{72, 143, 53, 183}	225	137.84	-78.75	-4.66
d1	3.0	RI	h2	4	(0.5, 0.9)	{72, 143, 53, 183}	225	137.84	-90.0	-11.56
d1	3.0	RI	h2	4	(0.5, 0.95)	{72, 143, 53, 183}	225	137.84	-101.25	-18.45
d1	3.0	RI	h2	4	(0.5, 1.0)	{72, 143, 53, 183}	225	137.84	-112.5	-25.34
d1	3.0	RI	h2	4	(0.55, 0.0)	{53}	39	26.87	21.45	21.45
d1	3.0	RI	h2	4	(0.55, 0.05)	{53}	39	26.87	19.5	20.11
d1	3.0	RI	h2	4	(0.55, 0.1)	{53}	39	26.87	17.55	18.76
d1	3.0	RI	h2	4	(0.55, 0.15)	{53}	39	26.87	15.6	17.42
d1	3.0	RI	h2	4	(0.55, 0.2)	{72, 53, 125}	113	76.32	39.55	46.89
d1	3.0	RI	h2	4	(0.55, 0.25)	{72, 53, 125}	113	76.32	33.9	43.07
d1	3.0	RI	h2	4	(0.55, 0.3)	{72, 53, 125, 143}	151	101.15	37.75	52.7
d1	3.0	RI	h2	4	(0.55, 0.35)	{72, 53, 125, 143}	151	101.15	30.2	47.65
d1	3.0	RI	h2	4	(0.55, 0.4)	{72, 143, 53, 183}	145	96.25	21.75	41.25
d1	3.0	RI	h2	4	(0.55, 0.45)	{72, 143, 53, 183}	145	96.25	14.5	36.44
d1	3.0	RI	h2	4	(0.55, 0.5)	{72, 143, 53, 183}	145	96.25	7.25	31.63
d1	3.0	RI	h2	4	(0.55, 0.55)	{72, 143, 53, 183}	145	96.25	0.0	26.81
d1	3.0	RI	h2	4	(0.55, 0.6)	{72, 143, 53, 183}	145	96.25	-7.25	22.0
d1	3.0	RI	h2	4	(0.55, 0.65)	{72, 143, 53, 183}	145	96.25	-14.5	17.19
d1	3.0	RI	h2	4	(0.55, 0.7)	{72, 143, 53, 183}	145	96.25	-21.75	12.38
d1	3.0	RI	h2	4	(0.55, 0.75)	{72, 143, 53, 183}	145	96.25	-29.0	7.56
d1	3.0	RI	h2	4	(0.55, 0.8)	{72, 143, 53, 183}	145	96.25	-36.25	2.75
d1	3.0	RI	h2	4	(0.55, 0.85)	{72, 143, 53, 183}	145	96.25	-43.5	-2.06
d1	3.0	RI	h2	4	(0.55, 0.9)	{72, 143, 53, 183}	145	96.25	-50.75	-6.87
d1	3.0	RI	h2	4	(0.55, 0.95)	{72, 143, 53, 183}	145	96.25	-58.0	-11.69
d1	3.0	RI	h2	4	(0.55, 1.0)	{72, 143, 53, 183}	145	96.25	-65.25	-16.5
d1	3.0	RI	h2	4	(0.6, 0.0)	{53}	32	22.69	19.2	19.2
d1	3.0	RI	h2	4	(0.6, 0.05)	{53}	32	22.69	17.6	18.07
d1	3.0	RI	h2	4	(0.6, 0.1)	{53}	32	22.69	16.0	16.93
d1	3.0	RI	h2	4	(0.6, 0.15)	{53}	32	22.69	14.4	15.8
d1	3.0	RI	h2	4	(0.6, 0.2)	{72, 53, 125}	82	58.45	32.8	37.51
d1	3.0	RI	h2	4	(0.6, 0.25)	{72, 53, 125}	82	58.45	28.7	34.59
d1	3.0	RI	h2	4	(0.6, 0.3)	{72, 53, 125, 143}	104	74.1	31.2	40.17
d1	3.0	RI	h2	4	(0.6, 0.35)	{72, 53, 125, 143}	104	74.1	26.0	36.47
d1	3.0	RI	h2	4	(0.6, 0.4)	{72, 143, 53, 183}	98	69.16	19.6	31.13
d1	3.0	RI	h2	4	(0.6, 0.45)	{72, 143, 53, 183}	98	69.16	14.7	27.68
d1	3.0	RI	h2	4	(0.6, 0.5)	{72, 143, 53, 183}	98	69.16	9.8	24.22
d1	3.0	RI	h2	4	(0.6, 0.55)	{72, 143, 53, 183}	98	69.16	4.9	20.76
d1	3.0	RI	h2	4	(0.6, 0.6)	{72, 143, 53, 183}	98	69.16	0.0	17.3
d1	3.0	RI	h2	4	(0.6, 0.65)	{72, 143, 53, 183}	98	69.16	-4.9	13.84
d1	3.0	RI	h2	4	(0.6, 0.7)	{72, 143, 53, 183}	98	69.16	-9.8	10.39
d1	3.0	RI	h2	4	(0.6, 0.75)	{72, 143, 53, 183}	98	69.16	-14.7	6.93
d1	3.0	RI	h2	4	(0.6, 0.8)	{72, 143, 53, 183}	98	69.16	-19.6	3.47
d1	3.0	RI	h2	4	(0.6, 0.85)	{72, 143, 53, 183}	98	69.16	-24.5	0.01
d1	3.0	RI	h2	4	(0.6, 0.9)	{72, 143, 53, 183}	98	69.16	-29.4	-3.45
d1	3.0	RI	h2	4	(0.6, 0.95)	{72, 143, 53, 183}	98	69.16	-34.3	-6.9
d1	3.0	RI	h2	4	(0.6, 1.0)	{72, 143, 53, 183}	98	69.16	-39.2	-10.36
d1	3.0	RI	h2	4	(0.65, 0.0)	{53}	26	18.98	16.9	16.9
d1	3.0	RI	h2	4	(0.65, 0.05)	{53}	26	18.98	15.6	15.95
d1	3.0	RI	h2	4	(0.65, 0.1)	{53}	26	18.98	14.3	15.0
d1	3.0	RI	h2	4	(0.65, 0.15)	{53}	26	18.98	13.0	14.05
d1	3.0	RI	h2	4	(0.65, 0.2)	{72, 53, 125}	68	49.8	30.6	34.24
d1	3.0	RI	h2	4	(0.65, 0.25)	{72, 53, 125}	68	49.8	27.2	31.75
d1	3.0	RI	h2	4	(0.65, 0.3)	{72, 53, 125, 143}	85	62.37	29.75	36.54
d1	3.0	RI	h2	4	(0.65, 0.35)	{72, 53, 125, 143}	85	62.37	25.5	33.42
d1	3.0	RI	h2	4	(0.65, 0.4)	{72, 143, 53, 183}	79	57.43	19.75	28.38
d1	3.0	RI	h2	4	(0.65, 0.45)	{72, 143, 53, 183}	79	57.43	15.8	25.51
d1	3.0	RI	h2	4	(0.65, 0.5)	{72, 143, 53, 183}	79	57.43	11.85	22.63
d1	3.0	RI	h2	4	(0.65, 0.55)	{72, 143, 53, 183}	79	57.43	7.9	19.76
d1	3.0	RI	h2	4	(0.65, 0.6)	{72, 143, 53, 183}	79	57.43	3.95	16.89
d1	3.0	RI	h2	4	(0.65, 0.65)	{72, 143, 53, 183}	79	57.43	0.0	14.02
d1	3.0	RI	h2	4	(0.65, 0.7)	{72, 143, 53, 183}	79	57.43	-3.95	11.15
d1	3.0	RI	h2	4	(0.65, 0.75)	{72, 143, 53, 183}	79	57.43	-7.9	8.28
d1	3.0	RI	h2	4	(0.65, 0.8)	{72, 143, 53, 183}	79	57.43	-11.85	5.4
d1	3.0	RI	h2	4	(0.65, 0.85)	{72, 143, 53, 183}	79	57.43	-15.8	2.53
d1	3.0	RI	h2	4	(0.65, 0.9)	{72, 143, 53, 183}	79	57.43	-19.75	-0.34
d1	3.0	RI	h2	4	(0.65, 0.95)	{72, 143, 53, 183}	79	57.43	-23.7	-3.21
d1	3.0	RI	h2	4	(0.65, 1.0)	{72, 143, 53, 183}	79	57.43	-27.65	-6.08
d1	3.0	RI	h2	4	(0.7, 0.0)	{53}	9	7.75	6.3	6.3
d1	3.0	RI	h2	4	(0.7, 0.05)	{53}	9	7.75	5.85	5.91
d1	3.0	RI	h2	4	(0.7, 0.1)	{53}	9	7.75	5.4	5.53
d1	3.0	RI	h2	4	(0.7, 0.15)	{53}	9	7.75	4.95	5.14
d1	3.0	RI	h2	4	(0.7, 0.2)	{72, 53, 125}	40	31.3	20.0	21.74
d1	3.0	RI	h2	4	(0.7, 0.25)	{72, 53, 125}	40	31.3	18.0	20.17
d1	3.0	RI	h2	4	(0.7, 0.3)	{72, 53, 125, 143}	57	43.87	22.8	26.74
d1	3.0	RI	h2	4	(0.7, 0.35)	{72, 53, 125, 143}	57	43.87	19.95	24.55
d1	3.0	RI	h2	4	(0.7, 0.4)	{72, 143, 53, 183}	52	39.59	15.6	20.56
d1	3.0	RI	h2	4	(0.7, 0.45)	{72, 143, 53, 183}	52	39.59	13.0	18.59
d1	3.0	RI	h2	4	(0.7, 0.5)	{72, 143, 53, 183}	52	39.59	10.4	16.61
d1	3.0	RI	h2	4	(0.7, 0.55)	{72, 143, 53, 183}	52	39.59	7.8	14.63
d1	3.0	RI	h2	4	(0.7, 0.6)	{72, 143, 53, 183}	52	39.59	5.2	12.65
d1	3.0	RI	h2	4	(0.7, 0.65)	{72, 143, 53, 183}	52	39.59	2.6	10.67
d1	3.0	RI	h2	4	(0.7, 0.7)	{72, 143, 53, 183}	52	39.59	0.0	8.69
d1	3.0	RI	h2	4	(0.7, 0.75)	{72, 143, 53, 183}	52	39.59	-2.6	6.71
d1	3.0	RI	h2	4	(0.7, 0.8)	{72, 143, 53, 183}	52	39.59	-5.2	4.73
d1	3.0	RI	h2	4	(0.7, 0.85)	{72, 143, 53, 183}	52	39.59	-7.8	2.75
d1	3.0	RI	h2	4	(0.7, 0.9)	{72, 143, 53, 183}	52	39.59	-10.4	0.77
d1	3.0	RI	h2	4	(0.7, 0.95)	{72, 143, 53, 183}	52	39.59	-13.0	-1.21
d1	3.0	RI	h2	4	(0.7, 1.0)	{72, 143, 53, 183}	52	39.59	-15.6	-3.19
d1	3.0	RI	h2	4	(0.75, 0.0)	{53}	9	7.75	6.75	6.75
d1	3.0	RI	h2	4	(0.75, 0.05)	{53}	9	7.75	6.3	6.36
d1	3.0	RI	h2	4	(0.75, 0.1)	{53}	9	7.75	5.85	5.98
d1	3.0	RI	h2	4	(0.75, 0.15)	{53}	9	7.75	5.4	5.59
d1	3.0	RI	h2	4	(0.75, 0.2)	{72, 53, 125}	15	12.91	8.25	8.67
d1	3.0	RI	h2	4	(0.75, 0.25)	{72, 53, 125}	15	12.91	7.5	8.02
d1	3.0	RI	h2	4	(0.75, 0.3)	{72, 53, 125, 143}	16	13.77	7.2	7.87
d1	3.0	RI	h2	4	(0.75, 0.35)	{72, 53, 125, 143}	16	13.77	6.4	7.18
d1	3.0	RI	h2	4	(0.75, 0.4)	{72, 143, 53, 183}	11	9.47	3.85	4.46
d1	3.0	RI	h2	4	(0.75, 0.45)	{72, 143, 53, 183}	11	9.47	3.3	3.99
d1	3.0	RI	h2	4	(0.75, 0.5)	{72, 143, 53, 183}	11	9.47	2.75	3.52
d1	3.0	RI	h2	4	(0.75, 0.55)	{72, 143, 53, 183}	11	9.47	2.2	3.04
d1	3.0	RI	h2	4	(0.75, 0.6)	{72, 143, 53, 183}	11	9.47	1.65	2.57
d1	3.0	RI	h2	4	(0.75, 0.65)	{72, 143, 53, 183}	11	9.47	1.1	2.1
d1	3.0	RI	h2	4	(0.75, 0.7)	{72, 143, 53, 183}	11	9.47	0.55	1.62
d1	3.0	RI	h2	4	(0.75, 0.75)	{72, 143, 53, 183}	11	9.47	0.0	1.15
d1	3.0	RI	h2	4	(0.75, 0.8)	{72, 143, 53, 183}	11	9.47	-0.55	0.68
d1	3.0	RI	h2	4	(0.75, 0.85)	{72, 143, 53, 183}	11	9.47	-1.1	0.2
d1	3.0	RI	h2	4	(0.75, 0.9)	{72, 143, 53, 183}	11	9.47	-1.65	-0.27
d1	3.0	RI	h2	4	(0.75, 0.95)	{72, 143, 53, 183}	11	9.47	-2.2	-0.74
d1	3.0	RI	h2	4	(0.75, 1.0)	{72, 143, 53, 183}	11	9.47	-2.75	-1.22
d1	3.0	RI	h2	4	(0.8, 0.0)	{53}	9	7.75	7.2	7.2
d1	3.0	RI	h2	4	(0.8, 0.05)	{53}	9	7.75	6.75	6.81
d1	3.0	RI	h2	4	(0.8, 0.1)	{53}	9	7.75	6.3	6.43
d1	3.0	RI	h2	4	(0.8, 0.15)	{53}	9	7.75	5.85	6.04
d1	3.0	RI	h2	4	(0.8, 0.2)	{72, 53, 125}	15	12.91	9.0	9.42
d1	3.0	RI	h2	4	(0.8, 0.25)	{72, 53, 125}	15	12.91	8.25	8.77
d1	3.0	RI	h2	4	(0.8, 0.3)	{72, 53, 125, 143}	16	13.77	8.0	8.67
d1	3.0	RI	h2	4	(0.8, 0.35)	{72, 53, 125, 143}	16	13.77	7.2	7.98
d1	3.0	RI	h2	4	(0.8, 0.4)	{72, 143, 53, 183}	11	9.47	4.4	5.01
d1	3.0	RI	h2	4	(0.8, 0.45)	{72, 143, 53, 183}	11	9.47	3.85	4.54
d1	3.0	RI	h2	4	(0.8, 0.5)	{72, 143, 53, 183}	11	9.47	3.3	4.07
d1	3.0	RI	h2	4	(0.8, 0.55)	{72, 143, 53, 183}	11	9.47	2.75	3.59
d1	3.0	RI	h2	4	(0.8, 0.6)	{72, 143, 53, 183}	11	9.47	2.2	3.12
d1	3.0	RI	h2	4	(0.8, 0.65)	{72, 143, 53, 183}	11	9.47	1.65	2.65
d1	3.0	RI	h2	4	(0.8, 0.7)	{72, 143, 53, 183}	11	9.47	1.1	2.17
d1	3.0	RI	h2	4	(0.8, 0.75)	{72, 143, 53, 183}	11	9.47	0.55	1.7
d1	3.0	RI	h2	4	(0.8, 0.8)	{72, 143, 53, 183}	11	9.47	0.0	1.23
d1	3.0	RI	h2	4	(0.8, 0.85)	{72, 143, 53, 183}	11	9.47	-0.55	0.75
d1	3.0	RI	h2	4	(0.8, 0.9)	{72, 143, 53, 183}	11	9.47	-1.1	0.28
d1	3.0	RI	h2	4	(0.8, 0.95)	{72, 143, 53, 183}	11	9.47	-1.65	-0.19
d1	3.0	RI	h2	4	(0.8, 1.0)	{72, 143, 53, 183}	11	9.47	-2.2	-0.67
d1	3.0	RI	h2	4	(0.85, 0.0)	{53}	9	7.75	7.65	7.65
d1	3.0	RI	h2	4	(0.85, 0.05)	{53}	9	7.75	7.2	7.26
d1	3.0	RI	h2	4	(0.85, 0.1)	{53}	9	7.75	6.75	6.88
d1	3.0	RI	h2	4	(0.85, 0.15)	{53}	9	7.75	6.3	6.49
d1	3.0	RI	h2	4	(0.85, 0.2)	{72, 53, 125}	15	12.91	9.75	10.17
d1	3.0	RI	h2	4	(0.85, 0.25)	{72, 53, 125}	15	12.91	9.0	9.52
d1	3.0	RI	h2	4	(0.85, 0.3)	{72, 53, 125, 143}	16	13.77	8.8	9.47
d1	3.0	RI	h2	4	(0.85, 0.35)	{72, 53, 125, 143}	16	13.77	8.0	8.78
d1	3.0	RI	h2	4	(0.85, 0.4)	{72, 143, 53, 183}	11	9.47	4.95	5.56
d1	3.0	RI	h2	4	(0.85, 0.45)	{72, 143, 53, 183}	11	9.47	4.4	5.09
d1	3.0	RI	h2	4	(0.85, 0.5)	{72, 143, 53, 183}	11	9.47	3.85	4.62
d1	3.0	RI	h2	4	(0.85, 0.55)	{72, 143, 53, 183}	11	9.47	3.3	4.14
d1	3.0	RI	h2	4	(0.85, 0.6)	{72, 143, 53, 183}	11	9.47	2.75	3.67
d1	3.0	RI	h2	4	(0.85, 0.65)	{72, 143, 53, 183}	11	9.47	2.2	3.2
d1	3.0	RI	h2	4	(0.85, 0.7)	{72, 143, 53, 183}	11	9.47	1.65	2.72
d1	3.0	RI	h2	4	(0.85, 0.75)	{72, 143, 53, 183}	11	9.47	1.1	2.25
d1	3.0	RI	h2	4	(0.85, 0.8)	{72, 143, 53, 183}	11	9.47	0.55	1.78
d1	3.0	RI	h2	4	(0.85, 0.85)	{72, 143, 53, 183}	11	9.47	0.0	1.3
d1	3.0	RI	h2	4	(0.85, 0.9)	{72, 143, 53, 183}	11	9.47	-0.55	0.83
d1	3.0	RI	h2	4	(0.85, 0.95)	{72, 143, 53, 183}	11	9.47	-1.1	0.36
d1	3.0	RI	h2	4	(0.85, 1.0)	{72, 143, 53, 183}	11	9.47	-1.65	-0.12
d1	3.0	RI	h2	4	(0.9, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.3)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.35)	{72, 53, 125, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.4)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.45)	{72, 143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.9, 0.5)	{72, 143, 53, 183}	0	0	0.0	0.0
